IL,Full Name,IL_smiles,Cation,Anion,T,P,lambda
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,332.31,0.1,0.1732
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,350.29,0.1,0.1718
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,300,0.1,0.19
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,375,0.1,0.19
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,313.15,0.1,0.1745
69,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[N+]1=CC=C(N(C)C)C(C)=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCC[N+]1=CC=C(N(C)C)C(C)=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300,0.1,0.12
69,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[N+]1=CC=C(N(C)C)C(C)=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCC[N+]1=CC=C(N(C)C)C(C)=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,375,0.1,0.12
70,"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[N+]1=CC=C(N(C)C)C=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCC[N+]1=CC=C(N(C)C)C=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300,0.1,0.13
70,"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[N+]1=CC=C(N(C)C)C=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCC[N+]1=CC=C(N(C)C)C=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,375,0.1,0.13
71,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",CCCC[N+]1=CC=C(N(C)C)C=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(N(C)C)C=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300,0.1,0.13
71,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",CCCC[N+]1=CC=C(N(C)C)C=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(N(C)C)C=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,375,0.1,0.13
72,1-ethyl-3-methylimidazolium trifluoroacetate,CCN1C=C[N+](=C1)C.C(=O)(C(F)(F)F)[O-],CCN1C=C[N+](=C1)C,C(=O)(C(F)(F)F)[O-],300,0.1,0.17
72,1-ethyl-3-methylimidazolium trifluoroacetate,CCN1C=C[N+](=C1)C.C(=O)(C(F)(F)F)[O-],CCN1C=C[N+](=C1)C,C(=O)(C(F)(F)F)[O-],375,0.1,0.17
73,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],300,0.1,0.16
73,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],375,0.1,0.16
74,tetraethylammonium nitrate,CC[N+](CC)(CC)CC.[N+](=O)([O-])[O-],CC[N+](CC)(CC)CC,[N+](=O)([O-])[O-],345.65,0.1,0.22
75,"1,3-dimethylimidazolium dimethyl phosphate",CN1C=C[N+](=C1)C.COP(=O)([O-])OC,CN1C=C[N+](=C1)C,COP(=O)([O-])OC,101,0.29815,0.238
76,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,311.1,0.1,0.13
